Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
PROJ_ALL_00108,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00160,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00561,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00088,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000488,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000860,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00211,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00548,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00584,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000674,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000216,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00329,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00539,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000461,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000792,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000342,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000388,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000450,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00077,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000980,Commercial Furniture,5,100.0,Amazon Business
P0040,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000532,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000854,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000060,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000713,Commercial Furniture,5,100.0,Amazon Business
P0082,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000929,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000802,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000292,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00119,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000701,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00287,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000155,Commercial Furniture,5,100.0,Amazon Business
P0109,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000901,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000814,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00218,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000003,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000728,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00070,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00504,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00209,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000844,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00504,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00316,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000786,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000840,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000816,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000634,Commercial Furniture,5,100.0,Amazon Business
P0156,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000416,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00377,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00291,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000841,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000541,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000807,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00217,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00365,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000201,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000543,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00331,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000668,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00505,Commercial Furniture,5,100.0,Amazon Business
P0103,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000718,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000590,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00542,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000747,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000508,Commercial Furniture,5,100.0,Amazon Business
P0213,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00254,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00009,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000052,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00043,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000897,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000541,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00067,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000912,Commercial Furniture,5,100.0,Amazon Business
P0249,Commercial Furniture,5,100.0,Amazon Business
P0093,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00398,Commercial Furniture,5,100.0,Amazon Business
AVG_WHALE_3,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00142,Commercial Furniture,5,100.0,Amazon Business
P0136,Commercial Furniture,5,100.0,Amazon Business
P0021,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000026,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000065,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000340,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00321,Commercial Furniture,5,100.0,Amazon Business
P0250,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00453,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00220,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000580,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000658,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000192,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00006,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000670,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00310,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000370,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00379,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00565,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000397,Commercial Furniture,5,100.0,Amazon Business
P0299,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000967,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00421,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00172,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000843,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00064,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000290,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00483,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00143,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000375,Commercial Furniture,5,100.0,Amazon Business
P0047,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00003,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000101,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00384,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00449,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000934,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00371,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000683,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00439,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000159,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000087,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000532,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000188,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_001000,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000233,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00551,Commercial Furniture,5,100.0,Amazon Business
P0153,Commercial Furniture,5,100.0,Amazon Business
P0196,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000571,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000197,Commercial Furniture,5,100.0,Amazon Business
P0261,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00491,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00079,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000869,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000571,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00026,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00135,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000964,Commercial Furniture,5,100.0,Amazon Business
P0011,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00267,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00266,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000260,Commercial Furniture,5,100.0,Amazon Business
WHALE_PROJ_5,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000946,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000890,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_001017,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00164,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00552,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000065,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00271,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000638,Commercial Furniture,5,100.0,Amazon Business
P0227,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000302,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000801,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000586,Commercial Furniture,5,100.0,Amazon Business
P0200,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000817,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000730,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000882,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000877,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00309,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00513,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000993,Commercial Furniture,5,100.0,Amazon Business
P0120,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000902,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000450,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00514,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000975,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000555,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00487,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000996,Commercial Furniture,5,100.0,Amazon Business
P0193,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00443,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000714,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00174,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000790,Commercial Furniture,5,100.0,Amazon Business
P0041,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00501,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000429,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000599,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000008,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000359,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000476,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00482,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00067,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00426,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000226,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000041,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_001004,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00574,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00299,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000452,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00226,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000788,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00289,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000344,Commercial Furniture,5,100.0,Amazon Business
P0292,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000895,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00149,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000296,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00002,Commercial Furniture,5,100.0,Amazon Business
P0255,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00420,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00283,Commercial Furniture,5,100.0,Amazon Business
P0040,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000682,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000493,Commercial Furniture,5,100.0,Amazon Business
P0199,Commercial Furniture,5,100.0,Amazon Business
P0109,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000664,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00556,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00173,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00467,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000997,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000232,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000228,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00482,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000078,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00035,Commercial Furniture,5,100.0,Amazon Business
P0054,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000388,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000901,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00319,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000059,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00050,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00011,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000269,Commercial Furniture,5,100.0,Amazon Business
P0162,Commercial Furniture,5,100.0,Amazon Business
P0083,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000621,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00069,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00565,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000137,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000544,Commercial Furniture,5,100.0,Amazon Business
P0049,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00138,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000340,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000314,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000375,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000823,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000707,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000781,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000432,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000469,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00614,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00132,Commercial Furniture,5,100.0,Amazon Business
P0287,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000652,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_001007,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000244,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000317,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00578,Commercial Furniture,5,100.0,Amazon Business
P0254,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000465,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000302,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00051,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00355,Commercial Furniture,5,100.0,Amazon Business
P0205,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000567,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000725,Commercial Furniture,5,100.0,Amazon Business
P0286,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000923,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00560,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000885,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000975,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00315,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000716,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00349,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00308,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000510,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000101,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00221,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000475,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000367,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000941,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00025,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000711,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000131,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000142,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000923,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000602,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000876,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000023,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00363,Commercial Furniture,5,100.0,Amazon Business
P0114,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00038,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00309,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000289,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000075,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000583,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000628,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000001,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00272,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000956,Commercial Furniture,5,100.0,Amazon Business
P0210,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000255,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000693,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000404,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000210,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000288,Commercial Furniture,5,100.0,Amazon Business
P0185,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000153,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00456,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000333,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000513,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000666,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000153,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00159,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000144,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00354,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000214,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000377,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000146,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00129,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00608,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00382,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00610,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000251,Commercial Furniture,5,100.0,Amazon Business
P0008,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000128,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00088,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000059,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000992,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00282,Commercial Furniture,5,100.0,Amazon Business
P0196,Commercial Furniture,5,100.0,Amazon Business
P0029,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00245,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00501,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000198,Commercial Furniture,5,100.0,Amazon Business
PROJ_MEGA_000857,Commercial Furniture,5,100.0,Amazon Business
PROJ_ALL_00464,Commercial Furniture,5,100.0,Amazon Business
