Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
DON_MEGA_004325,Holbrook,New York,Yes,12345
DON_MEGA_004326,Tomkins Cove,New York,No,12345
DON_MEGA_004327,Rush,New York,Yes,12345
DON_MEGA_004328,Kattskill Bay,New York,No,12345
DON_MEGA_004329,Acra,New York,No,12345
DON_MEGA_004330,Penn Yan,New York,No,12345
DON_MEGA_004331,Savona,New York,No,12345
DON_MEGA_004332,Peru,New York,Yes,12345
DON_MEGA_004333,Frewsburg,New York,Yes,12345
DON_MEGA_004334,Mahopac,New York,Yes,12345
DON_MEGA_004335,Dormansville,New York,Yes,12345
DON_MEGA_004336,Pine Plains,New York,Yes,12345
DON_MEGA_004337,Corbettsville,New York,Yes,12345
DON_MEGA_004338,Fillmore,New York,Yes,12345
DON_MEGA_004339,Scio,New York,No,12345
DON_MEGA_004340,Cicero,New York,Yes,12345
DON_MEGA_004341,Cornwall On Hudson,New York,No,12345
DON_MEGA_004342,Bridgeport,New York,Yes,12345
DON_MEGA_004343,Far Rockaway,New York,Yes,12345
DON_MEGA_004344,Elka Park,New York,Yes,12345
DON_MEGA_004345,West Babylon,New York,No,12345
DON_MEGA_004346,Fly Creek,New York,No,12345
DON_MEGA_004347,Shinhopple,New York,No,12345
DON_MEGA_004348,Tannersville,New York,No,12345
DON_MEGA_004349,Waccabuc,New York,No,12345
DON_MEGA_004350,Atlantic Beach,New York,No,12345
DON_MEGA_004351,Raquette Lake,New York,No,12345
DON_MEGA_004352,Islip,New York,Yes,12345
DON_MEGA_004353,Raymondville,New York,Yes,12345
DON_MEGA_004354,Staatsburg,New York,No,12345
DON_MEGA_004355,Millwood,New York,No,12345
DON_MEGA_004356,Sodus Point,New York,Yes,12345
DON_MEGA_004357,Farmington,New York,No,12345
DON_MEGA_004358,Youngsville,New York,Yes,12345
DON_MEGA_004359,Bombay,New York,No,12345
DON_MEGA_004360,Verplanck,New York,Yes,12345
DON_MEGA_004361,Climax,New York,No,12345
DON_MEGA_004362,Shinhopple,New York,Yes,12345
DON_MEGA_004363,Mallory,New York,Yes,12345
DON_MEGA_004364,Waddington,New York,No,12345
DON_MEGA_004365,Mid Hudson,New York,No,12345
DON_MEGA_004366,Rensselaerville,New York,Yes,12345
DON_MEGA_004367,Broadalbin,New York,Yes,12345
DON_MEGA_004368,Endicott,New York,Yes,12345
DON_MEGA_004369,Pulaski,New York,Yes,12345
DON_MEGA_004370,Grahamsville,New York,Yes,12345
DON_MEGA_004371,Dale,New York,Yes,12345
DON_MEGA_004372,Maplecrest,New York,No,12345
DON_MEGA_004373,Sayville,New York,No,12345
DON_MEGA_004374,Jamestown,New York,No,12345
DON_MEGA_004375,Mecklenburg,New York,Yes,12345
DON_MEGA_004376,West Bloomfield,New York,Yes,12345
DON_MEGA_004377,Mastic Beach,New York,No,12345
DON_MEGA_004378,Otto,New York,Yes,12345
DON_MEGA_004379,Wilson,New York,No,12345
DON_MEGA_004380,Florida,New York,Yes,12345
DON_MEGA_004381,Clarence Center,New York,Yes,12345
DON_MEGA_004382,Poughquag,New York,Yes,12345
DON_MEGA_004383,East Chatham,New York,Yes,12345
DON_MEGA_004384,Garrattsville,New York,Yes,12345
DON_MEGA_004385,Kiamesha Lake,New York,No,12345
DON_MEGA_004386,Pattersonville,New York,Yes,12345
DON_MEGA_004387,Richford,New York,No,12345
DON_MEGA_004388,Beaver Dams,New York,No,12345
DON_MEGA_004389,Oaks Corners,New York,Yes,12345
DON_MEGA_004390,South Ozone Park,New York,Yes,12345
DON_MEGA_004391,Mattituck,New York,No,12345
DON_MEGA_004392,Perrysburg,New York,Yes,12345
DON_MEGA_004393,Nesconset,New York,Yes,12345
DON_MEGA_004394,Rexford,New York,No,12345
DON_MEGA_004395,Elbridge,New York,No,12345
DON_MEGA_004396,Redwood,New York,Yes,12345
DON_MEGA_004397,Chestertown,New York,No,12345
DON_MEGA_004398,Thendara,New York,Yes,12345
DON_MEGA_004399,Tappan,New York,No,12345
DON_MEGA_004400,Cranberry Lake,New York,No,12345
DON_MEGA_004401,Salisbury Center,New York,No,12345
DON_MEGA_004402,Hammondsport,New York,No,12345
DON_MEGA_004403,Long Eddy,New York,Yes,12345
DON_MEGA_004404,Port Jefferson Station,New York,No,12345
DON_MEGA_004405,Cameron Mills,New York,No,12345
DON_MEGA_004406,Oaks Corners,New York,No,12345
DON_MEGA_004407,Deposit,New York,No,12345
DON_MEGA_004408,Mastic,New York,No,12345
DON_MEGA_004409,Briarcliff Manor,New York,Yes,12345
DON_MEGA_004410,Castorland,New York,Yes,12345
DON_MEGA_004411,Blue Point,New York,Yes,12345
DON_MEGA_004412,Jordan,New York,No,12345
DON_MEGA_004413,Fonda,New York,Yes,12345
DON_MEGA_004414,Hannacroix,New York,No,12345
DON_MEGA_004415,Elmira,New York,Yes,12345
DON_MEGA_004416,Bridgeport,New York,Yes,12345
DON_MEGA_004417,Cornwall On Hudson,New York,No,12345
DON_MEGA_004418,New York Mills,New York,Yes,12345
DON_MEGA_004419,Romulus,New York,No,12345
DON_MEGA_004420,Cobleskill,New York,Yes,12345
DON_MEGA_004421,Oxford,New York,No,12345
DON_MEGA_004422,Theresa,New York,Yes,12345
DON_MEGA_004423,Highland Lake,New York,No,12345
DON_MEGA_004424,Rego Park,New York,No,12345
DON_MEGA_004425,Rockaway Park,New York,No,12345
DON_MEGA_004426,Sanborn,New York,No,12345
DON_MEGA_004427,Hammondsport,New York,No,12345
DON_MEGA_004428,Jamaica,New York,No,12345
DON_MEGA_004429,Schenectady,New York,No,12345
DON_MEGA_004430,Glenwood Landing,New York,Yes,12345
DON_MEGA_004431,Mottville,New York,No,12345
DON_MEGA_004432,Getzville,New York,No,12345
DON_MEGA_004433,West Haverstraw,New York,No,12345
DON_MEGA_004434,Scipio Center,New York,No,12345
DON_MEGA_004435,Champlain,New York,Yes,12345
DON_MEGA_004436,Retsof,New York,No,12345
DON_MEGA_004437,Trout Creek,New York,No,12345
DON_MEGA_004438,Chaumont,New York,No,12345
DON_MEGA_004439,Tupper Lake,New York,No,12345
DON_MEGA_004440,Smithboro,New York,No,12345
DON_MEGA_004441,Fillmore,New York,No,12345
DON_MEGA_004442,Poland,New York,No,12345
DON_MEGA_004443,Belmont,New York,No,12345
DON_MEGA_004444,Reading Center,New York,No,12345
DON_MEGA_004445,Castleton On Hudson,New York,Yes,12345
DON_MEGA_004446,Schodack Landing,New York,No,12345
DON_MEGA_004447,Cottekill,New York,No,12345
DON_MEGA_004448,Petersburg,New York,No,12345
DON_MEGA_004449,Water Mill,New York,No,12345
DON_MEGA_004450,Lisle,New York,Yes,12345
DON_MEGA_004451,Island Park,New York,Yes,12345
DON_MEGA_004452,Lawtons,New York,No,12345
DON_MEGA_004453,Williamson,New York,No,12345
DON_MEGA_004454,Van Etten,New York,Yes,12345
DON_MEGA_004455,Groton,New York,Yes,12345
DON_MEGA_004456,Roosevelt,New York,Yes,12345
DON_MEGA_004457,Plainville,New York,Yes,12345
DON_MEGA_004458,Nichols,New York,No,12345
DON_MEGA_004459,Newark Valley,New York,No,12345
DON_MEGA_004460,South Plymouth,New York,Yes,12345
DON_MEGA_004461,Petersburg,New York,No,12345
DON_MEGA_004462,Piffard,New York,No,12345
DON_MEGA_004463,Alexandria Bay,New York,No,12345
DON_MEGA_004464,Malone,New York,Yes,12345
DON_MEGA_004465,Prattsburgh,New York,No,12345
DON_MEGA_004466,Greenport,New York,Yes,12345
DON_MEGA_004467,Hilton,New York,Yes,12345
DON_MEGA_004468,Mecklenburg,New York,No,12345
DON_MEGA_004469,Mount Upton,New York,No,12345
DON_MEGA_004470,Lewis,New York,No,12345
DON_MEGA_004471,Greenwich,New York,No,12345
DON_MEGA_004472,Haines Falls,New York,No,12345
DON_MEGA_004473,Wingdale,New York,Yes,12345
DON_MEGA_004474,Bellvale,New York,Yes,12345
DON_MEGA_004475,Godeffroy,New York,Yes,12345
DON_MEGA_004476,Appleton,New York,No,12345
DON_MEGA_004477,Friendship,New York,Yes,12345
DON_MEGA_004478,Raymondville,New York,No,12345
DON_MEGA_004479,North Greece,New York,Yes,12345
DON_MEGA_004480,Avoca,New York,Yes,12345
DON_MEGA_004481,Westford,New York,No,12345
DON_MEGA_004482,Great Bend,New York,No,12345
DON_MEGA_004483,Massena,New York,No,12345
DON_MEGA_004484,Newark Valley,New York,Yes,12345
DON_MEGA_004485,Castleton On Hudson,New York,No,12345
DON_MEGA_004486,Bouckville,New York,No,12345
DON_MEGA_004487,Lynbrook,New York,No,12345
DON_MEGA_004488,Albertson,New York,Yes,12345
DON_MEGA_004489,Harrison,New York,No,12345
DON_MEGA_004490,Sabael,New York,Yes,12345
DON_MEGA_004491,Moriah,New York,Yes,12345
DON_MEGA_004492,Thousand Island Park,New York,Yes,12345
DON_MEGA_004493,Lancaster,New York,Yes,12345
DON_MEGA_004494,Stony Point,New York,No,12345
DON_MEGA_004495,Dale,New York,Yes,12345
DON_MEGA_004496,Adirondack,New York,No,12345
DON_MEGA_004497,Appleton,New York,Yes,12345
DON_MEGA_004498,North Salem,New York,No,12345
DON_MEGA_004499,Rushville,New York,Yes,12345
DON_MEGA_004500,Chazy,New York,Yes,12345
DON_MEGA_004501,Medusa,New York,Yes,12345
DON_MEGA_004502,Forestport,New York,Yes,12345
DON_MEGA_004503,Adams Center,New York,Yes,12345
DON_MEGA_004504,Voorheesville,New York,No,12345
DON_MEGA_004505,Valley Falls,New York,No,12345
DON_MEGA_004506,Bloomingdale,New York,Yes,12345
DON_MEGA_004507,Livonia,New York,Yes,12345
DON_MEGA_004508,Yonkers,New York,No,12345
DON_MEGA_004509,West Oneonta,New York,Yes,12345
DON_MEGA_004510,Corinth,New York,Yes,12345
DON_MEGA_004511,Mallory,New York,No,12345
DON_MEGA_004512,Valley Falls,New York,Yes,12345
DON_MEGA_004513,Wevertown,New York,Yes,12345
DON_MEGA_004514,Watervliet,New York,No,12345
DON_MEGA_004515,Oxbow,New York,No,12345
DON_MEGA_004516,Medusa,New York,No,12345
DON_MEGA_004517,Savannah,New York,Yes,12345
DON_MEGA_004518,Freedom,New York,No,12345
DON_MEGA_004519,Katonah,New York,Yes,12345
DON_MEGA_004520,White Lake,New York,No,12345
DON_MEGA_004521,Copake Falls,New York,No,12345
DON_MEGA_004522,Little Falls,New York,Yes,12345
DON_MEGA_004523,Katonah,New York,No,12345
DON_MEGA_004524,Rego Park,New York,No,12345
DON_MEGA_004525,Alton,New York,Yes,12345
DON_MEGA_004526,East Durham,New York,Yes,12345
DON_MEGA_004527,Redford,New York,Yes,12345
DON_MEGA_004528,West Point,New York,Yes,12345
DON_MEGA_004529,Lakewood,New York,Yes,12345
DON_MEGA_004530,Caroga Lake,New York,Yes,12345
DON_MEGA_004531,Paul Smiths,New York,Yes,12345
DON_MEGA_004532,West Leyden,New York,Yes,12345
DON_MEGA_004533,Little Genesee,New York,No,12345
DON_MEGA_004534,East Bloomfield,New York,Yes,12345
DON_MEGA_004535,Cassville,New York,Yes,12345
DON_MEGA_004536,Ridgewood,New York,No,12345
DON_MEGA_004537,Pattersonville,New York,No,12345
DON_MEGA_004538,Hensonville,New York,No,12345
DON_MEGA_004539,East Rockaway,New York,Yes,12345
DON_MEGA_004540,Boonville,New York,No,12345
DON_MEGA_004541,Schenevus,New York,Yes,12345
DON_MEGA_004542,Belfast,New York,No,12345
DON_MEGA_004543,Newark Valley,New York,No,12345
DON_MEGA_004544,Deferiet,New York,No,12345
DON_MEGA_004545,Kauneonga Lake,New York,No,12345
DON_MEGA_004546,West Stockholm,New York,No,12345
DON_MEGA_004547,Porter Corners,New York,No,12345
DON_MEGA_004548,Hannibal,New York,No,12345
DON_MEGA_004549,Norwich,New York,No,12345
DON_MEGA_004550,Sinclairville,New York,Yes,12345
DON_MEGA_004551,Holley,New York,Yes,12345
DON_MEGA_004552,Poplar Ridge,New York,No,12345
DON_MEGA_004553,South Glens Falls,New York,No,12345
DON_MEGA_004554,Bellona,New York,No,12345
DON_MEGA_004555,Mexico,New York,No,12345
DON_MEGA_004556,Hamilton,New York,Yes,12345
DON_MEGA_004557,Verbank,New York,No,12345
DON_MEGA_004558,Barneveld,New York,No,12345
DON_MEGA_004559,Pine Island,New York,Yes,12345
DON_MEGA_004560,Hurleyville,New York,Yes,12345
DON_MEGA_004561,Wurtsboro,New York,No,12345
DON_MEGA_004562,Chelsea,New York,No,12345
DON_MEGA_004563,Harford,New York,No,12345
DON_MEGA_004564,York,New York,Yes,12345
DON_MEGA_004565,Tarrytown,New York,No,12345
DON_MEGA_004566,Lee Center,New York,Yes,12345
DON_MEGA_004567,Felts Mills,New York,No,12345
DON_MEGA_004568,Melrose,New York,No,12345
DON_MEGA_004569,Islandia,New York,Yes,12345
DON_MEGA_004570,South Dayton,New York,Yes,12345
DON_MEGA_004571,Hudson Falls,New York,Yes,12345
DON_MEGA_004572,Clark Mills,New York,No,12345
DON_MEGA_004573,Westford,New York,Yes,12345
DON_MEGA_004574,Salisbury Center,New York,No,12345
DON_MEGA_004575,Columbiaville,New York,Yes,12345
DON_MEGA_004576,Clifton Park,New York,No,12345
DON_MEGA_004577,Ouaquaga,New York,No,12345
DON_MEGA_004578,Whitesboro,New York,No,12345
DON_MEGA_004579,Frewsburg,New York,Yes,12345
DON_MEGA_004580,Philmont,New York,No,12345
DON_MEGA_004581,West Babylon,New York,No,12345
DON_MEGA_004582,Adirondack,New York,No,12345
DON_MEGA_004583,Star Lake,New York,No,12345
DON_MEGA_004584,Glenham,New York,Yes,12345
DON_MEGA_004585,Richland,New York,No,12345
DON_MEGA_004586,Jackson Heights,New York,No,12345
DON_MEGA_004587,Tupper Lake,New York,Yes,12345
DON_MEGA_004588,Oceanside,New York,No,12345
DON_MEGA_004589,Delhi,New York,No,12345
DON_MEGA_004590,Alton,New York,Yes,12345
DON_MEGA_004591,Averill Park,New York,Yes,12345
DON_MEGA_004592,Northport,New York,Yes,12345
DON_MEGA_004593,Alfred,New York,Yes,12345
DON_MEGA_004594,Cutchogue,New York,No,12345
DON_MEGA_004595,Greene,New York,Yes,12345
DON_MEGA_004596,Cohoes,New York,No,12345
DON_MEGA_004597,Hewlett,New York,No,12345
DON_MEGA_004598,Rock Stream,New York,No,12345
DON_MEGA_004599,Kill Buck,New York,No,12345
DON_MEGA_004600,Sterling,New York,No,12345
DON_MEGA_004601,Amenia,New York,No,12345
DON_MEGA_004602,Mayville,New York,No,12345
DON_MEGA_004603,Palenville,New York,Yes,12345
DON_MEGA_004604,Moriah,New York,No,12345
DON_MEGA_004605,Shirley,New York,Yes,12345
DON_MEGA_004606,Ilion,New York,Yes,12345
DON_MEGA_004607,Ransomville,New York,No,12345
DON_MEGA_004608,Olean,New York,No,12345
DON_MEGA_004609,Natural Bridge,New York,Yes,12345
DON_MEGA_004610,Sound Beach,New York,No,12345
DON_MEGA_004611,Hamden,New York,Yes,12345
DON_MEGA_004612,Fancher,New York,No,12345
DON_MEGA_004613,Pitcher,New York,Yes,12345
DON_MEGA_004614,Floral Park,New York,No,12345
DON_MEGA_004615,Slingerlands,New York,Yes,12345
DON_MEGA_004616,Middletown,New York,No,12345
DON_MEGA_004617,Scottsville,New York,No,12345
DON_MEGA_004618,Spring Valley,New York,No,12345
DON_MEGA_004619,Hampton Bays,New York,Yes,12345
DON_MEGA_004620,West Edmeston,New York,Yes,12345
DON_MEGA_004621,Smallwood,New York,Yes,12345
DON_MEGA_004622,Granite Springs,New York,Yes,12345
DON_MEGA_004623,Gorham,New York,No,12345
DON_MEGA_004624,Delhi,New York,No,12345
DON_MEGA_004625,Constable,New York,Yes,12345
DON_MEGA_004626,Lyons Falls,New York,Yes,12345
DON_MEGA_004627,Hampton Bays,New York,No,12345
DON_MEGA_004628,Dale,New York,No,12345
DON_MEGA_004629,Van Buren Point,New York,Yes,12345
DON_MEGA_004630,Holland Patent,New York,Yes,12345
DON_MEGA_004631,Ellenburg Center,New York,No,12345
DON_MEGA_004632,Middletown,New York,Yes,12345
DON_MEGA_004633,Islip Terrace,New York,Yes,12345
DON_MEGA_004634,Highland Lake,New York,No,12345
DON_MEGA_004635,Harford,New York,Yes,12345
DON_MEGA_004636,Hinckley,New York,Yes,12345
DON_MEGA_004637,Cicero,New York,No,12345
DON_MEGA_004638,Derby,New York,No,12345
DON_MEGA_004639,Pompey,New York,Yes,12345
DON_MEGA_004640,Chichester,New York,No,12345
DON_MEGA_004641,Saint Albans,New York,Yes,12345
DON_MEGA_004642,Moravia,New York,Yes,12345
DON_MEGA_004643,Tivoli,New York,No,12345
DON_MEGA_004644,Whippleville,New York,No,12345
DON_MEGA_004645,Felts Mills,New York,No,12345
DON_MEGA_004646,Bainbridge,New York,No,12345
DON_MEGA_004647,Depew,New York,No,12345
DON_MEGA_004648,Cattaraugus,New York,Yes,12345
DON_MEGA_004649,New Berlin,New York,No,12345
DON_MEGA_004650,Huletts Landing,New York,Yes,12345
DON_MEGA_004651,Helena,New York,Yes,12345
DON_MEGA_004652,Cazenovia,New York,No,12345
DON_MEGA_004653,Verona,New York,Yes,12345
DON_MEGA_004654,Oak Hill,New York,No,12345
DON_MEGA_004655,East Nassau,New York,Yes,12345
DON_MEGA_004656,Keuka Park,New York,No,12345
DON_MEGA_004657,Owego,New York,Yes,12345
DON_MEGA_004658,Windham,New York,Yes,12345
DON_MEGA_004659,Monticello,New York,No,12345
DON_MEGA_004660,Treadwell,New York,No,12345
DON_MEGA_004661,Bouckville,New York,No,12345
DON_MEGA_004662,Amsterdam,New York,No,12345
DON_MEGA_004663,Washington Mills,New York,No,12345
DON_MEGA_004664,East Rockaway,New York,Yes,12345
DON_MEGA_004665,Maple Springs,New York,No,12345
DON_MEGA_004666,Valatie,New York,Yes,12345
DON_MEGA_004667,Homer,New York,No,12345
DON_MEGA_004668,Union Springs,New York,No,12345
DON_MEGA_004669,Ballston Lake,New York,No,12345
DON_MEGA_004670,Manchester,New York,No,12345
DON_MEGA_004671,Haines Falls,New York,No,12345
DON_MEGA_004672,Hewlett,New York,Yes,12345
DON_MEGA_004673,West Kill,New York,No,12345
DON_MEGA_004674,Chestertown,New York,No,12345
DON_MEGA_004675,Vestal,New York,No,12345
DON_MEGA_004676,Constable,New York,No,12345
DON_MEGA_004677,Mallory,New York,Yes,12345
DON_MEGA_004678,East Jewett,New York,No,12345
DON_MEGA_004679,Brant,New York,Yes,12345
DON_MEGA_004680,Williamstown,New York,Yes,12345
DON_MEGA_004681,Penfield,New York,Yes,12345
DON_MEGA_004682,Hampton Bays,New York,Yes,12345
DON_MEGA_004683,Versailles,New York,Yes,12345
DON_MEGA_004684,Glen Wild,New York,No,12345
DON_MEGA_004685,Corinth,New York,No,12345
DON_MEGA_004686,Stow,New York,No,12345
DON_MEGA_004687,Bowmansville,New York,No,12345
DON_MEGA_004688,Verbank,New York,Yes,12345
DON_MEGA_004689,Glenfield,New York,No,12345
DON_MEGA_004690,Nichols,New York,Yes,12345
DON_MEGA_004691,Marathon,New York,Yes,12345
DON_MEGA_004692,Dexter,New York,Yes,12345
DON_MEGA_004693,Rifton,New York,Yes,12345
DON_MEGA_004694,New York,New York,No,12345
DON_MEGA_004695,Ulster Park,New York,No,12345
DON_MEGA_004696,Perrysburg,New York,No,12345
DON_MEGA_004697,Glen Cove,New York,No,12345
DON_MEGA_004698,Pine Island,New York,No,12345
DON_MEGA_004699,Islip Terrace,New York,No,12345
DON_MEGA_004700,Warrensburg,New York,Yes,12345
DON_MEGA_004701,Lodi,New York,No,12345
DON_MEGA_004702,Fort Covington,New York,No,12345
DON_MEGA_004703,Moriches,New York,Yes,12345
DON_MEGA_004704,West Davenport,New York,Yes,12345
DON_MEGA_004705,Martinsburg,New York,No,12345
DON_MEGA_004706,Lockport,New York,No,12345
DON_MEGA_004707,Alpine,New York,No,12345
DON_MEGA_004708,Averill Park,New York,Yes,12345
DON_MEGA_004709,Hague,New York,No,12345
DON_MEGA_004710,Old Chatham,New York,Yes,12345
DON_MEGA_004711,Smithboro,New York,Yes,12345
DON_MEGA_004712,Wawarsing,New York,No,12345
DON_MEGA_004713,Valhalla,New York,No,12345
DON_MEGA_004714,Yorkshire,New York,Yes,12345
DON_MEGA_004715,Theresa,New York,Yes,12345
DON_MEGA_004716,Lake Peekskill,New York,Yes,12345
DON_MEGA_004717,Purdys,New York,No,12345
DON_MEGA_004718,Yonkers,New York,No,12345
DON_MEGA_004719,Lake Grove,New York,Yes,12345
DON_MEGA_004720,Glen Aubrey,New York,No,12345
DON_MEGA_004721,Pearl River,New York,Yes,12345
DON_MEGA_004722,Knoxboro,New York,No,12345
DON_MEGA_004723,Sandusky,New York,No,12345
DON_MEGA_004724,Centerport,New York,No,12345
DON_MEGA_004725,New Hyde Park,New York,No,12345
DON_MEGA_004726,Wallkill,New York,No,12345
DON_MEGA_004727,Glens Falls,New York,Yes,12345
DON_MEGA_004728,Hoosick,New York,No,12345
DON_MEGA_004729,Westdale,New York,No,12345
DON_MEGA_004730,Guilderland Center,New York,Yes,12345
DON_MEGA_004731,Jeffersonville,New York,Yes,12345
DON_MEGA_004732,Keene,New York,No,12345
DON_MEGA_004733,Sunnyside,New York,No,12345
DON_MEGA_004734,Saint Johnsville,New York,Yes,12345
DON_MEGA_004735,Mallory,New York,Yes,12345
DON_MEGA_004736,Dunkirk,New York,No,12345
DON_MEGA_004737,Walton,New York,No,12345
DON_MEGA_004738,Wells,New York,No,12345
DON_MEGA_004739,Sagaponack,New York,Yes,12345
DON_MEGA_004740,East Amherst,New York,No,12345
DON_MEGA_004741,Castle Creek,New York,Yes,12345
DON_MEGA_004742,Smallwood,New York,Yes,12345
DON_MEGA_004743,Esopus,New York,Yes,12345
DON_MEGA_004744,Glen Oaks,New York,No,12345
DON_MEGA_004745,East Greenbush,New York,No,12345
DON_MEGA_004746,Speculator,New York,Yes,12345
DON_MEGA_004747,Amawalk,New York,No,12345
DON_MEGA_004748,Lowman,New York,Yes,12345
DON_MEGA_004749,Waccabuc,New York,No,12345
DON_MEGA_004750,Verbank,New York,Yes,12345
DON_MEGA_004751,Brasher Falls,New York,No,12345
DON_MEGA_004752,East Moriches,New York,No,12345
DON_MEGA_004753,Blossvale,New York,Yes,12345
DON_MEGA_004754,Denver,New York,Yes,12345
DON_MEGA_004755,Pike,New York,No,12345
DON_MEGA_004756,Centereach,New York,No,12345
DON_MEGA_004757,Chadwicks,New York,Yes,12345
DON_MEGA_004758,Loch Sheldrake,New York,No,12345
DON_MEGA_004759,South Jamesport,New York,Yes,12345
DON_MEGA_004760,Little York,New York,Yes,12345
DON_MEGA_004761,Basom,New York,Yes,12345
DON_MEGA_004762,Rock City Falls,New York,Yes,12345
DON_MEGA_004763,Centerville,New York,No,12345
DON_MEGA_004764,Troupsburg,New York,No,12345
DON_MEGA_004765,Parksville,New York,No,12345
DON_MEGA_004766,Crittenden,New York,No,12345
DON_MEGA_004767,Penfield,New York,No,12345
DON_MEGA_004768,Lodi,New York,No,12345
DON_MEGA_004769,Somers,New York,No,12345
DON_MEGA_004770,Dale,New York,No,12345
DON_MEGA_004771,West Edmeston,New York,Yes,12345
DON_MEGA_004772,Gasport,New York,Yes,12345
DON_MEGA_004773,Perry,New York,No,12345
DON_MEGA_004774,Rock City Falls,New York,No,12345
DON_MEGA_004775,Ghent,New York,No,12345
DON_MEGA_004776,Saratoga Springs,New York,No,12345
DON_MEGA_004777,White Lake,New York,Yes,12345
DON_MEGA_004778,Hewlett,New York,Yes,12345
DON_MEGA_004779,Vernon,New York,No,12345
DON_MEGA_004780,New Russia,New York,Yes,12345
DON_MEGA_004781,Manorville,New York,No,12345
DON_MEGA_004782,Preble,New York,No,12345
DON_MEGA_004783,West Valley,New York,No,12345
DON_MEGA_004784,Lake George,New York,Yes,12345
DON_MEGA_004785,South Fallsburg,New York,Yes,12345
DON_MEGA_004786,Bearsville,New York,Yes,12345
DON_MEGA_004787,Thiells,New York,No,12345
DON_MEGA_004788,Appleton,New York,No,12345
DON_MEGA_004789,Mineville,New York,Yes,12345
DON_MEGA_004790,Hollis,New York,No,12345
DON_MEGA_004791,Severance,New York,Yes,12345
DON_MEGA_004792,Somers,New York,Yes,12345
DON_MEGA_004793,Whitesville,New York,No,12345
DON_MEGA_004794,Fair Haven,New York,Yes,12345
DON_MEGA_004795,West Clarksville,New York,Yes,12345
DON_MEGA_004796,Scottsville,New York,No,12345
DON_MEGA_004797,Ballston Spa,New York,No,12345
DON_MEGA_004798,Lakeville,New York,Yes,12345
DON_MEGA_004799,Riparius,New York,No,12345
DON_MEGA_004800,Montreat,North Carolina,Yes,12345
DON_MEGA_004801,Laurel Hill,North Carolina,No,12345
DON_MEGA_004802,Roduco,North Carolina,No,12345
DON_MEGA_004803,Garland,North Carolina,No,12345
DON_MEGA_004804,Roaring Gap,North Carolina,Yes,12345
DON_MEGA_004805,Blanch,North Carolina,No,12345
DON_MEGA_004806,Salemburg,North Carolina,No,12345
DON_MEGA_004807,Faison,North Carolina,No,12345
DON_MEGA_004808,High Shoals,North Carolina,No,12345
DON_MEGA_004809,Barium Springs,North Carolina,No,12345
DON_MEGA_004810,Camp Lejeune,North Carolina,No,12345
DON_MEGA_004811,Wade,North Carolina,Yes,12345
DON_MEGA_004812,Montreat,North Carolina,No,12345
DON_MEGA_004813,Ocracoke,North Carolina,No,12345
DON_MEGA_004814,Alamance,North Carolina,Yes,12345
DON_MEGA_004815,Earl,North Carolina,No,12345
DON_MEGA_004816,Currie,North Carolina,Yes,12345
DON_MEGA_004817,Ronda,North Carolina,No,12345
DON_MEGA_004818,Oak Ridge,North Carolina,No,12345
DON_MEGA_004819,Mount Holly,North Carolina,Yes,12345
DON_MEGA_004820,Hamlet,North Carolina,Yes,12345
DON_MEGA_004821,Lumber Bridge,North Carolina,No,12345
DON_MEGA_004822,Manson,North Carolina,No,12345
DON_MEGA_004823,Fort Bragg,North Carolina,Yes,12345
DON_MEGA_004824,Shannon,North Carolina,Yes,12345
DON_MEGA_004825,Blounts Creek,North Carolina,Yes,12345
DON_MEGA_004826,Sunbury,North Carolina,No,12345
DON_MEGA_004827,Cherokee,North Carolina,Yes,12345
DON_MEGA_004828,Norman,North Carolina,No,12345
